Time, sus_pos_ref, sus_pos, sus_vel, sus_torque, steer_pos_ref, steer_pos, steer_vel, steer_torque, drive_vel_ref, drive_pos, drive_vel, drive_torque slip_ratio, grf_x, grf_y, grf_z, grt_x, grt_y, grt_z 
10.276,0,-4.14741e-05,-7.95496e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6008,1.18784,31.3456,0.0027662,-10.6473,59.4111,508.756,0,0,0
10.277,0,-4.14818e-05,-7.70936e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60199,1.18804,31.2656,0.00259038,-12.4476,-27.4271,506.204,0,0,0
10.278,0,-4.14821e-05,-3.23636e-07,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60317,1.18764,31.4261,0.00207954,-11.4836,58.4461,506.898,0,0,0
10.279,0,-4.1482e-05,6.14306e-08,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60436,1.1879,31.3229,0.00198938,-14.0356,-26.629,504.428,0,0,0
10.28,0,-4.14741e-05,7.99192e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60555,1.18813,31.2335,0.00207234,-12.7339,57.6699,503.661,0,0,0
10.281,0,-4.1465e-05,9.01126e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60674,1.18848,31.094,0.00192126,-14.0054,-26.2023,500.88,0,0,0
10.282,0,-4.14472e-05,1.78729e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60793,1.18852,31.0762,0.00176292,-13.0181,57.0612,499.435,0,0,0
10.283,0,-4.14299e-05,1.7262e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.60911,1.18826,31.1814,0.00131503,-14.9507,-23.7985,502.952,0,0,0
10.284,0,-4.14055e-05,2.44116e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6103,1.18807,31.2601,0.00117362,-14.6742,57.5661,502.862,0,0,0
10.285,0,-4.13857e-05,1.983e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61149,1.18834,31.154,0.00138907,-17.3064,-16.3851,514.503,0,0,0
10.286,0,-4.13633e-05,2.23554e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61268,1.18834,31.155,0.00159804,-16.3444,54.5713,516.485,0,0,0
10.287,0,-4.135e-05,1.33515e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61387,1.18916,30.8262,0.00233474,-18.8473,-28.3692,528.766,0,0,0
10.288,0,-4.13371e-05,1.28182e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61506,1.18816,31.227,0.00174498,-12.7279,57.9276,527.494,0,0,0
10.289,0,-4.13319e-05,5.22472e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61624,1.18736,31.5461,0.00113793,-14.651,-34.3997,526.343,0,0,0
10.29,0,-4.13267e-05,5.17609e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61743,1.18698,31.6992,0.00111354,-14.3584,60.8856,527.418,0,0,0
10.291,0,-4.13279e-05,-1.13015e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61862,1.18732,31.568,0.00142106,-14.3145,-30.4298,524.68,0,0,0
10.292,0,-4.13279e-05,-7.31925e-08,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.61981,1.18751,31.4908,0.00176869,-12.8083,60.3591,525.438,0,0,0
10.293,0,-4.13351e-05,-7.14897e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62099,1.18661,31.8529,0.000969472,-11.863,-29.7558,528.602,0,0,0
10.294,0,-4.1342e-05,-6.938e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62218,1.18633,31.9654,0.000819446,-13.2183,61.6058,529.853,0,0,0
10.295,0,-4.13563e-05,-1.43002e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62337,1.1866,31.8574,0.00100544,-13.3728,-29.6421,530.783,0,0,0
10.296,0,-4.13703e-05,-1.39617e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62455,1.18703,31.6883,0.00138306,-12.5572,61.8478,531.292,0,0,0
10.297,0,-4.13919e-05,-2.16219e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62574,1.18689,31.7461,0.00117731,-11.4802,-31.2504,533.077,0,0,0
10.298,0,-4.14136e-05,-2.17172e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62693,1.18671,31.8172,0.00101731,-12.1305,62.3942,534.484,0,0,0
10.299,0,-4.14434e-05,-2.9809e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.62811,1.18615,32.0432,0.000397771,-11.5753,-32.4769,536.574,0,0,0
10.3,0,-4.14729e-05,-2.94885e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6293,1.18637,31.9568,0.000588455,-12.7253,62.3714,535.066,0,0,0
10.301,0,-4.15098e-05,-3.68747e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63048,1.1865,31.903,0.000656105,-11.7887,-34.947,535.68,0,0,0
10.302,0,-4.15457e-05,-3.58504e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63167,1.18641,31.9412,0.000613388,-11.4267,62.4423,534.67,0,0,0
10.303,0,-4.15881e-05,-4.2487e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63286,1.18588,32.156,5.97565e-05,-11.0574,-39.4742,535.316,0,0,0
10.304,0,-4.16283e-05,-4.02019e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63404,1.18581,32.1844,-2.52066e-06,-12.0631,62.1717,532.606,0,0,0
10.305,0,-4.16732e-05,-4.48656e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63523,1.18598,32.1176,9.32654e-05,-11.7841,-41.6301,530.46,0,0,0
10.306,0,-4.17134e-05,-4.01623e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63642,1.18653,31.8987,0.0006126,-12.0151,61.0078,525.329,0,0,0
10.307,0,-4.17558e-05,-4.23938e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6376,1.18661,31.8654,0.000610038,-10.8393,-44.9379,523.164,0,0,0
10.308,0,-4.1791e-05,-3.52373e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63879,1.18685,31.7738,0.000811533,-11.4887,59.2523,517.663,0,0,0
10.309,0,-4.18263e-05,-3.52632e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.63998,1.18675,31.8153,0.000599203,-10.5887,-48.1085,515.698,0,0,0
10.31,0,-4.18534e-05,-2.70915e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64116,1.18693,31.7409,0.000747001,-12.1558,57.4911,513.671,0,0,0
10.311,0,-4.18803e-05,-2.69698e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64235,1.18627,32.0079,5.87949e-05,-10.1632,-51.9065,513.883,0,0,0
10.312,0,-4.18983e-05,-1.79532e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64354,1.18655,31.8978,0.000319519,-12.9213,56.7524,509.85,0,0,0
10.313,0,-4.19171e-05,-1.87698e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64472,1.18636,31.9735,0.00012929,-12.3404,-54.6352,515.098,0,0,0
10.314,0,-4.19277e-05,-1.06663e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64591,1.18668,31.8486,0.000517129,-13.8686,57.3157,511.331,0,0,0
10.315,0,-4.19386e-05,-1.08613e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64709,1.18636,31.9756,0.000213666,-12.4311,-55.0437,512.222,0,0,0
10.316,0,-4.19415e-05,-2.93346e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64828,1.1865,31.9207,0.000431871,-14.3439,56.097,510.732,0,0,0
10.317,0,-4.19439e-05,-2.37498e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.64947,1.18637,31.9749,0.000324074,-12.4313,-56.4089,508.104,0,0,0
10.318,0,-4.19384e-05,5.48781e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65065,1.18654,31.9059,0.00065978,-13.9364,54.0065,508.877,0,0,0
10.319,0,-4.19332e-05,5.18251e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65184,1.18623,32.0332,0.000368126,-12.0726,-57.4287,509.56,0,0,0
10.32,0,-4.19208e-05,1.2405e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65303,1.18637,31.9754,0.000606987,-13.6984,53.2742,509.703,0,0,0
10.321,0,-4.191e-05,1.08396e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65421,1.18603,32.113,0.000257093,-11.5226,-58.5142,511.628,0,0,0
10.322,0,-4.1893e-05,1.69421e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6554,1.18621,32.0415,0.000512759,-13.2838,53.4733,512.411,0,0,0
10.323,0,-4.18794e-05,1.35883e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65658,1.18563,32.2756,3.41506e-05,-11.1716,-59.5694,516.328,0,0,0
10.324,0,-4.1862e-05,1.74562e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65777,1.18544,32.3537,5.24256e-05,-13.423,52.9604,518.583,0,0,0
10.325,0,-4.18489e-05,1.30857e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.65896,1.18501,32.5263,-0.000292572,-11.4779,-60.7634,519.743,0,0,0
10.326,0,-4.18324e-05,1.65305e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66014,1.18538,32.3813,0.000178842,-13.4634,52.8558,519.979,0,0,0
10.327,0,-4.18205e-05,1.19024e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66133,1.18521,32.4503,-4.65218e-05,-10.7786,-61.7978,521.128,0,0,0
10.328,0,-4.18052e-05,1.52214e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66251,1.18554,32.3166,0.000297328,-12.7951,52.1792,520.66,0,0,0
10.329,0,-4.17948e-05,1.03978e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6637,1.18536,32.3912,7.7966e-06,-10.5446,-62.8934,521.741,0,0,0
10.33,0,-4.17817e-05,1.31963e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66488,1.18551,32.3313,0.000142916,-12.817,51.0423,522.373,0,0,0
10.331,0,-4.17743e-05,7.33531e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66607,1.18497,32.5496,-0.000491853,-10.8595,-63.6788,525.121,0,0,0
10.332,0,-4.17651e-05,9.25111e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66725,1.18515,32.4808,-0.000337315,-14.0927,49.1824,525.464,0,0,0
10.333,0,-4.1762e-05,3.10944e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66844,1.18499,32.5427,-0.000565485,-11.6723,-65.1851,525.75,0,0,0
10.334,0,-4.17561e-05,5.87893e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.66962,1.18565,32.2805,4.78212e-05,-14.3078,45.2948,522.907,0,0,0
10.335,0,-4.17554e-05,6.42712e-07,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67081,1.18535,32.4017,-0.000296122,-10.862,-65.2536,523.319,0,0,0
10.336,0,-4.17515e-05,3.96716e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67199,1.18556,32.3189,-4.95076e-05,-13.3914,42.8873,521.407,0,0,0
10.337,0,-4.17561e-05,-4.64852e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67318,1.18559,32.3089,-0.000109067,-10.8415,-67.3799,534.695,0,0,0
10.338,0,-4.17588e-05,-2.69478e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67437,1.18558,32.3144,-0.000155536,-11.4145,45.3931,527.152,0,0,0
10.339,0,-4.17662e-05,-7.37008e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67555,1.18525,32.4481,-0.000610798,-10.0556,-66.2573,523.381,0,0,0
10.34,0,-4.177e-05,-3.80425e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67674,1.18572,32.259,-0.00023431,-12.4743,41.7542,521.639,0,0,0
10.341,0,-4.17781e-05,-8.14336e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67792,1.18561,32.3046,-0.000464381,-9.76915,-65.6388,522.289,0,0,0
10.342,0,-4.17833e-05,-5.20353e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.67911,1.18566,32.2856,-0.000470795,-11.7063,40.5231,523.141,0,0,0
10.343,0,-4.1793e-05,-9.69686e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68029,1.18552,32.3429,-0.000766678,-10.1502,-66.1344,522.386,0,0,0
10.344,0,-4.17994e-05,-6.35403e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68148,1.186,32.1534,-0.000443116,-12.0452,37.8332,521.354,0,0,0
10.345,0,-4.18097e-05,-1.0354e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68266,1.18615,32.095,-0.000532781,-10.0331,-65.6112,520.242,0,0,0
10.346,0,-4.18164e-05,-6.62396e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68385,1.18637,32.0065,-0.000459249,-11.1876,37.5382,520.004,0,0,0
10.347,0,-4.1827e-05,-1.06634e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68504,1.18628,32.0449,-0.000742408,-9.79912,-65.529,519.584,0,0,0
10.348,0,-4.18338e-05,-6.76181e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68622,1.1864,31.9975,-0.000807307,-11.0078,37.66,519.491,0,0,0
10.349,0,-4.18444e-05,-1.0613e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68741,1.18641,31.9958,-0.00100893,-9.77325,-65.5889,518.84,0,0,0
10.35,0,-4.18509e-05,-6.54851e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.6886,1.18665,31.9016,-0.000958982,-10.7374,37.8617,518.888,0,0,0
10.351,0,-4.1861e-05,-1.00526e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.68978,1.18675,31.8626,-0.00114123,-9.62195,-65.2944,518.17,0,0,0
10.352,0,-4.18663e-05,-5.32637e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69097,1.18698,31.7701,-0.00113478,-10.4136,39.66,517.256,0,0,0
10.353,0,-4.18745e-05,-8.16331e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69216,1.18712,31.7143,-0.00127718,-9.58055,-65.0024,515.743,0,0,0
10.354,0,-4.1878e-05,-3.52122e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69335,1.18716,31.6999,-0.00130893,-10.4297,40.8256,517.043,0,0,0
10.355,0,-4.18863e-05,-8.25206e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69453,1.18676,31.8616,-0.0017142,-10.3503,-64.4153,520.515,0,0,0
10.356,0,-4.18912e-05,-4.96617e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69572,1.18702,31.7574,-0.00135526,-12.3998,44.6311,521.057,0,0,0
10.357,0,-4.19006e-05,-9.40752e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69691,1.18713,31.7164,-0.00133227,-10.7061,-64.1439,520.066,0,0,0
10.358,0,-4.19064e-05,-5.73857e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69809,1.18756,31.5427,-0.000873538,-12.1227,47.9742,520.788,0,0,0
10.359,0,-4.19165e-05,-1.00833e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.69928,1.18744,31.594,-0.00102331,-10.3211,-63.6671,520.109,0,0,0
10.36,0,-4.19226e-05,-6.17632e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70047,1.1877,31.4905,-0.000714924,-12.1265,50.8382,520.701,0,0,0
10.361,0,-4.19327e-05,-1.01052e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70166,1.18755,31.5526,-0.000847275,-10.2076,-62.9779,519.213,0,0,0
10.362,0,-4.19385e-05,-5.71437e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70284,1.18781,31.4477,-0.00051595,-11.7901,53.3155,519.729,0,0,0
10.363,0,-4.19476e-05,-9.17561e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70403,1.18763,31.5216,-0.000605168,-9.793,-62.1058,518.037,0,0,0
10.364,0,-4.19521e-05,-4.50544e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70522,1.18785,31.4334,-0.000268528,-11.3394,55.3898,519.135,0,0,0
10.365,0,-4.19599e-05,-7.79425e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70641,1.18763,31.5224,-0.0003845,-9.40205,-61.3285,518.143,0,0,0
10.366,0,-4.1963e-05,-3.05456e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70759,1.18783,31.4441,-8.43388e-05,-10.8915,57.3497,519.507,0,0,0
10.367,0,-4.19695e-05,-6.48677e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70878,1.18746,31.5938,-0.000353308,-9.05881,-60.7041,519.471,0,0,0
10.368,0,-4.19714e-05,-1.94566e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.70997,1.18762,31.5282,-0.00010526,-10.8011,59.1469,520.594,0,0,0
10.369,0,-4.19771e-05,-5.68262e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71116,1.18726,31.6743,-0.000348627,-9.08142,-59.7178,520.738,0,0,0
10.37,0,-4.19784e-05,-1.29254e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71234,1.18745,31.6,-7.00658e-05,-10.7533,60.8254,521.605,0,0,0
10.371,0,-4.19828e-05,-4.44858e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71353,1.18729,31.6664,-0.000204049,-8.96888,-58.3717,519.94,0,0,0
10.372,0,-4.19825e-05,3.42884e-07,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71472,1.18683,31.8516,-0.000493993,-10.0581,61.1127,521.161,0,0,0
10.373,0,-4.19848e-05,-2.29357e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71591,1.18639,32.0289,-0.000893132,-9.65193,-56.3423,519.031,0,0,0
10.374,0,-4.19814e-05,3.40015e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71709,1.18689,31.8293,-0.000413324,-11.3759,61.013,518.917,0,0,0
10.375,0,-4.19803e-05,1.13275e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71828,1.18697,31.7972,-0.000425522,-9.33962,-56.3166,518.196,0,0,0
10.376,0,-4.19743e-05,5.96034e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.71947,1.1867,31.9065,-0.00062299,-10.2544,60.9491,521.759,0,0,0
10.377,0,-4.19718e-05,2.5397e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72065,1.18634,32.0525,-0.000977431,-9.94482,-56.2563,521.719,0,0,0
10.378,0,-4.19653e-05,6.42239e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72184,1.18651,31.9851,-0.000707745,-11.665,61.9069,524.724,0,0,0
10.379,0,-4.19631e-05,2.1863e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72303,1.18652,31.9798,-0.000659181,-10.4586,-56.2873,524.321,0,0,0
10.38,0,-4.19572e-05,5.92271e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72421,1.18697,31.8043,-5.07852e-05,-11.5889,62.3123,525.056,0,0,0
10.381,0,-4.19555e-05,1.72396e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.7254,1.18691,31.8266,4.87119e-06,-9.98345,-56.2268,524.027,0,0,0
10.382,0,-4.19499e-05,5.6157e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72659,1.18713,31.7403,0.000425811,-11.077,62.7453,524.613,0,0,0
10.383,0,-4.19479e-05,1.93846e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72777,1.18702,31.7837,0.000411319,-9.87372,-55.5831,522.805,0,0,0
10.384,0,-4.19418e-05,6.16876e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.72896,1.18726,31.6906,0.000779138,-10.8741,63.1108,523.573,0,0,0
10.385,0,-4.19388e-05,3.02384e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73015,1.18724,31.6986,0.000774727,-9.83104,-54.5336,521.172,0,0,0
10.386,0,-4.19317e-05,7.07452e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73133,1.18727,31.6895,0.000921051,-10.7849,63.3844,523.617,0,0,0
10.387,0,-4.19281e-05,3.55884e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73252,1.18683,31.8648,0.000616799,-10.1651,-53.182,521.577,0,0,0
10.388,0,-4.19199e-05,8.25811e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73371,1.18697,31.8108,0.00103422,-11.5505,63.2076,520.322,0,0,0
10.389,0,-4.19146e-05,5.26368e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.7349,1.18704,31.7836,0.00129945,-10.6178,-50.9217,518.756,0,0,0
10.39,0,-4.19058e-05,8.78943e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73608,1.18703,31.7895,0.00156087,-11.1843,63.3394,523.595,0,0,0
10.391,0,-4.19001e-05,5.75496e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73727,1.18674,31.9068,0.00138307,-10.4866,-49.3659,519.13,0,0,0
10.392,0,-4.18888e-05,1.12175e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73846,1.18681,31.8799,0.00160661,-11.0509,63.6067,517.23,0,0,0
10.393,0,-4.18852e-05,3.67928e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.73964,1.18764,31.5484,0.0023912,-13.1494,-48.4003,532.92,0,0,0
10.394,0,-4.18794e-05,5.72215e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74083,1.18744,31.6293,0.00237647,-10.2386,66.2219,528.441,0,0,0
10.395,0,-4.18776e-05,1.82031e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74202,1.1871,31.7649,0.0020645,-11.0708,-47.903,522.12,0,0,0
10.396,0,-4.1871e-05,6.63956e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74321,1.18685,31.8664,0.00190775,-11.2608,63.9348,519.415,0,0,0
10.397,0,-4.18658e-05,5.14382e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74439,1.18696,31.826,0.00194816,-11.7838,-47.3071,513.36,0,0,0
10.398,0,-4.1853e-05,1.28071e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74558,1.18719,31.7314,0.00217363,-11.3678,61.7784,509.213,0,0,0
10.399,0,-4.184e-05,1.30673e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74677,1.18734,31.6753,0.00217324,-11.3676,-46.0628,506.371,0,0,0
10.4,0,-4.18189e-05,2.10778e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74795,1.18752,31.603,0.00235861,-11.5411,61.1558,506.303,0,0,0
10.401,0,-4.17994e-05,1.94648e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.74914,1.187,31.8122,0.00185959,-12.0093,-45.4167,510.268,0,0,0
10.402,0,-4.17752e-05,2.42294e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75033,1.18614,32.1587,0.00119254,-12.6953,61.8238,515.207,0,0,0
10.403,0,-4.17546e-05,2.05471e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75151,1.18604,32.1992,0.00116138,-14.6223,-45.6942,515.3,0,0,0
10.404,0,-4.17301e-05,2.45147e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.7527,1.18627,32.1066,0.00153013,-14.008,61.5829,516.661,0,0,0
10.405,0,-4.1707e-05,2.30871e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75389,1.18705,31.7973,0.0022102,-12.978,-45.9264,507.655,0,0,0
10.406,0,-4.16802e-05,2.68735e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75507,1.18672,31.9309,0.00202242,-12.333,61.8702,516.902,0,0,0
10.407,0,-4.1668e-05,1.21393e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75626,1.18763,31.5661,0.00275841,-14.4185,-49.8291,550.682,0,0,0
10.408,0,-4.16583e-05,9.74553e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75745,1.18639,32.0629,0.00169764,-8.00095,63.314,539.002,0,0,0
10.409,0,-4.16564e-05,1.9196e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75863,1.1859,32.2607,0.00109679,-11.7922,-53.8362,531.41,0,0,0
10.41,0,-4.16505e-05,5.82999e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.75982,1.18653,32.008,0.00159983,-13.4878,63.6414,520.184,0,0,0
10.411,0,-4.16469e-05,3.63715e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76101,1.18732,31.6966,0.00207968,-13.5541,-43.1859,514.489,0,0,0
10.412,0,-4.1638e-05,8.93129e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76219,1.1872,31.744,0.0018598,-12.1473,63.5608,515.967,0,0,0
10.413,0,-4.16301e-05,7.87305e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76338,1.18728,31.7123,0.00168507,-14.6443,-38.5401,510.524,0,0,0
10.414,0,-4.16148e-05,1.52769e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76457,1.18734,31.6911,0.00155427,-14.1804,62.1185,508.421,0,0,0
10.415,0,-4.16002e-05,1.45717e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76576,1.1877,31.5488,0.00156891,-15.596,-36.1206,508.4,0,0,0
10.416,0,-4.15801e-05,2.01477e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76694,1.18756,31.6027,0.00134359,-14.4262,61.8213,512.736,0,0,0
10.417,0,-4.15631e-05,1.70051e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76813,1.18764,31.5746,0.00116305,-15.757,-40.1107,514.751,0,0,0
10.418,0,-4.15419e-05,2.12123e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.76932,1.18759,31.594,0.000989551,-14.6761,62.7568,516.545,0,0,0
10.419,0,-4.15255e-05,1.63515e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.77051,1.18763,31.5794,0.000752211,-15.8042,-43.5521,519.864,0,0,0
10.42,0,-4.15064e-05,1.91182e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.77169,1.18757,31.6025,0.000603945,-14.8747,63.5196,521.406,0,0,0
10.421,0,-4.14931e-05,1.32811e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.77288,1.1879,31.4738,0.000657466,-16.1056,-45.9385,523.093,0,0,0
10.422,0,-4.14778e-05,1.53008e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,9.77407,1.18797,31.4454,0.000713724,-14.6644,64.1844,524.493,0,0,0
