Time, sus_pos_ref, sus_pos, sus_vel, sus_torque, steer_pos_ref, steer_pos, steer_vel, steer_torque, drive_vel_ref, drive_pos, drive_vel, drive_torque slip_ratio, grf_x, grf_y, grf_z, grt_x, grt_y, grt_z 
0.336,0,-4.58565e-05,9.14017e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00090966,-0.000223157,0.0164812,1,2.12849,11.415,550.166,0,0,0
0.337,0,-4.57656e-05,9.08824e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909447,-0.000212954,0.0124172,1,2.35335,-11.3688,548.283,0,0,0
0.338,0,-4.56784e-05,8.72545e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909256,-0.000190979,0.00364333,1,2.24471,11.4273,548.701,0,0,0
0.339,0,-4.55919e-05,8.65201e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909068,-0.000187477,0.00225791,1,2.4244,-11.3902,546.92,0,0,0
0.34,0,-4.55092e-05,8.27001e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908896,-0.000172371,-0.00377014,1,2.31547,11.4501,547.366,0,0,0
0.341,0,-4.54274e-05,8.17818e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908757,-0.000138753,-0.0172051,1,2.44217,-11.4252,545.714,0,0,0
0.342,0,-4.53496e-05,7.77576e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908631,-0.000126486,-0.0221013,1,2.44798,11.4637,546.34,0,0,0
0.343,0,-4.52729e-05,7.66726e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908523,-0.000107784,-0.0295726,1,2.5339,-11.4457,544.663,0,0,0
0.344,0,-4.52005e-05,7.24611e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908424,-9.92468e-05,-0.0329792,1,2.49389,11.4975,545.462,0,0,0
0.345,0,-4.51293e-05,7.11795e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908351,-7.29657e-05,-0.0434847,1,2.56606,-11.4853,543.963,0,0,0
0.346,0,-4.50625e-05,6.68214e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908274,-7.72113e-05,-0.0417805,1,2.57704,11.5254,544.717,0,0,0
0.347,0,-4.49971e-05,6.54251e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908237,-3.68446e-05,-0.0579226,1,2.54997,-11.5358,543.257,0,0,0
0.348,0,-4.49361e-05,6.09674e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908193,-4.39087e-05,-0.0550937,1,2.65494,11.5554,544.069,0,0,0
0.349,0,-4.48765e-05,5.95437e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908181,-1.20717e-05,-0.0678263,1,2.5762,-11.5761,542.487,0,0,0
0.35,0,-4.48215e-05,5.50057e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908163,-1.73948e-05,-0.0656959,1,2.67123,11.602,543.564,0,0,0
0.351,0,-4.47681e-05,5.3469e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908194,3.11037e-05,-0.0850958,1,2.57647,-11.63,542.223,0,0,0
0.352,0,-4.47192e-05,4.88664e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.0009082,5.72797e-06,-0.074947,1,2.74234,11.639,543.245,0,0,0
0.353,0,-4.46719e-05,4.72793e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908261,6.07857e-05,-0.0969727,1,2.55119,-11.6905,541.989,0,0,0
0.354,0,-4.46293e-05,4.26425e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908291,3.0485e-05,-0.0848561,1,2.76202,11.6902,543.047,0,0,0
0.355,0,-4.45883e-05,4.10185e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908388,9.61575e-05,-0.11113,1,2.52055,-11.755,541.935,0,0,0
0.356,0,-4.45519e-05,3.63355e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908457,6.92381e-05,-0.100369,1,2.79169,11.7432,543.109,0,0,0
0.357,0,-4.45172e-05,3.47689e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908583,0.000125877,-0.123032,1,2.517,-11.8126,541.78,0,0,0
0.358,0,-4.4487e-05,3.01292e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908661,7.85687e-05,-0.104117,1,2.79129,11.8024,543.07,0,0,0
0.359,0,-4.44584e-05,2.8583e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908819,0.000158053,-0.13592,1,2.41837,-11.8955,541.959,0,0,0
0.36,0,-4.44344e-05,2.40185e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000908917,9.77446e-05,-0.111807,1,2.80856,11.8592,543.131,0,0,0
0.361,0,-4.44119e-05,2.25468e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909106,0.000188697,-0.1482,1,2.33738,-11.9742,542.138,0,0,0
0.362,0,-4.4394e-05,1.79172e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909244,0.000137857,-0.127877,1,2.7924,11.9346,543.813,0,0,0
0.363,0,-4.43775e-05,1.645e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909461,0.000217005,-0.15955,1,2.3137,-12.0486,542.729,0,0,0
0.364,0,-4.43656e-05,1.1921e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000909605,0.000144159,-0.130426,1,2.74556,12.0117,544.147,0,0,0
0.365,0,-4.43549e-05,1.06447e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00090985,0.000244851,-0.170719,1,2.17977,-12.1369,542.906,0,0,0
0.366,0,-4.43487e-05,6.2443e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000910019,0.000169699,-0.140674,1,2.71581,12.086,544.54,0,0,0
0.367,0,-4.43436e-05,5.06367e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000910285,0.000266048,-0.179232,1,2.09857,-12.2218,543.514,0,0,0
0.368,0,-4.43428e-05,7.93211e-07,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000910475,0.000189798,-0.14875,1,2.63374,12.174,545.056,0,0,0
0.369,0,-4.43432e-05,-3.20749e-07,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00091077,0.000295263,-0.190955,1,1.99348,-12.3143,544.356,0,0,0
0.37,0,-4.43477e-05,-4.56843e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000910981,0.000210244,-0.156968,1,2.5873,12.2626,546.068,0,0,0
0.371,0,-4.43533e-05,-5.55807e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.0009113,0.00031891,-0.200455,1,1.87677,-12.4075,545.17,0,0,0
0.372,0,-4.4363e-05,-9.65621e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000911521,0.000221327,-0.161444,1,2.50327,12.3545,546.795,0,0,0
0.373,0,-4.43734e-05,-1.04148e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000911856,0.000335316,-0.207061,1,1.7447,-12.4978,545.745,0,0,0
0.374,0,-4.43876e-05,-1.42456e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000912093,0.000236552,-0.167579,1,2.39748,12.4458,547.235,0,0,0
0.375,0,-4.44024e-05,-1.48104e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000912445,0.000351922,-0.21375,1,1.629,-12.5879,546.504,0,0,0
0.376,0,-4.4421e-05,-1.86029e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000912707,0.000262216,-0.177892,1,2.28113,12.5512,548.474,0,0,0
0.377,0,-4.44401e-05,-1.90987e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000913066,0.000359394,-0.216789,1,1.53585,-12.6833,547.754,0,0,0
0.378,0,-4.44629e-05,-2.27488e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000913332,0.000265223,-0.179145,1,2.1363,12.6569,549.484,0,0,0
0.379,0,-4.44859e-05,-2.30643e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000913723,0.000391385,-0.229636,1,1.37998,-12.7806,548.755,0,0,0
0.38,0,-4.45124e-05,-2.64505e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000913999,0.000276286,-0.183623,1,2.07182,12.7429,550.174,0,0,0
0.381,0,-4.45389e-05,-2.64859e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00091438,0.00038127,-0.225643,1,1.24252,-12.8697,549.45,0,0,0
0.382,0,-4.45686e-05,-2.97174e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000914671,0.000290057,-0.189185,1,1.87036,12.8554,551.216,0,0,0
0.383,0,-4.45982e-05,-2.96054e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000915072,0.000401683,-0.233863,1,1.14382,-12.9621,550.617,0,0,0
0.384,0,-4.46309e-05,-3.26909e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000915372,0.000299677,-0.193089,1,1.76694,12.9533,552.336,0,0,0
0.385,0,-4.46633e-05,-3.23912e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000915774,0.000402012,-0.234051,1,1.00613,-13.0559,551.692,0,0,0
0.386,0,-4.46986e-05,-3.53279e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000916083,0.00030954,-0.19709,1,1.59895,13.0592,553.477,0,0,0
0.387,0,-4.47334e-05,-3.47717e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000916481,0.000397861,-0.232447,1,0.89685,-13.1429,552.552,0,0,0
0.388,0,-4.47709e-05,-3.74887e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000916796,0.000315025,-0.199341,1,1.41877,13.1604,554.379,0,0,0
0.389,0,-4.48076e-05,-3.67739e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000917201,0.000404388,-0.235115,0.994749,0.784268,-13.2347,553.708,0,0,0
0.39,0,-4.4847e-05,-3.93471e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000917523,0.00032181,-0.202113,0.840357,1.27944,13.2596,555.52,0,0,0
0.391,0,-4.48854e-05,-3.841e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000917923,0.000400471,-0.233606,0.866719,0.665753,-13.323,554.665,0,0,0
0.392,0,-4.49262e-05,-4.08069e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000918245,0.00032248,-0.202439,0.682711,1.11431,13.3581,556.54,0,0,0
0.393,0,-4.49659e-05,-3.96908e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000918641,0.000395484,-0.231669,0.740074,0.54569,-13.413,555.733,0,0,0
0.394,0,-4.50077e-05,-4.18478e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000918966,0.000325109,-0.203548,0.536332,0.952394,13.4505,557.334,0,0,0
0.395,0,-4.50483e-05,-4.05165e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000919354,0.000388131,-0.228785,0.61537,0.437524,-13.4988,556.639,0,0,0
0.396,0,-4.50908e-05,-4.25578e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000919678,0.00032367,-0.203029,0.392998,0.7826,13.5479,558.458,0,0,0
0.397,0,-4.51319e-05,-4.10675e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000920061,0.000382644,-0.226647,0.496337,0.326482,-13.587,557.687,0,0,0
0.398,0,-4.51749e-05,-4.29704e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000920378,0.000317372,-0.200566,0.246183,0.631701,13.6407,559.472,0,0,0
0.399,0,-4.52161e-05,-4.12477e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092075,0.000372593,-0.222682,0.373784,0.206717,-13.6699,558.45,0,0,0
0.4,0,-4.52591e-05,-4.29736e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000921063,0.000312881,-0.198825,0.107299,0.478356,13.7293,560.306,0,0,0
0.401,0,-4.53002e-05,-4.11041e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000921418,0.000354395,-0.215457,0.23302,0.102181,-13.7557,559.402,0,0,0
0.402,0,-4.53429e-05,-4.27043e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000921723,0.000305084,-0.195759,-0.0387608,0.303484,13.8188,561.229,0,0,0
0.403,0,-4.53836e-05,-4.06865e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000922062,0.000338719,-0.209239,0.0942276,-0.00122756,-13.8401,560.292,0,0,0
0.404,0,-4.54257e-05,-4.2119e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092236,0.00029889,-0.193333,-0.171572,0.147261,13.9028,561.956,0,0,0
0.405,0,-4.54656e-05,-3.99093e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000922686,0.00032557,-0.20403,-0.035978,-0.0949457,-13.9206,560.966,0,0,0
0.406,0,-4.55068e-05,-4.1215e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000922984,0.000297817,-0.192953,-0.276794,0.0098647,13.9862,562.73,0,0,0
0.407,0,-4.55457e-05,-3.88832e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000923306,0.00032254,-0.202868,-0.135934,-0.168238,-14.0028,561.767,0,0,0
0.408,0,-4.55858e-05,-4.00611e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000923581,0.000274531,-0.183688,-0.489702,-0.0926288,14.0677,563.397,0,0,0
0.409,0,-4.56233e-05,-3.75604e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092387,0.000288692,-0.189375,-0.358381,-0.305792,-14.0802,562.318,0,0,0
0.41,0,-4.5662e-05,-3.86795e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924146,0.00027589,-0.184276,-0.56989,-0.262698,14.15,564.2,0,0,0
0.411,0,-4.56981e-05,-3.60772e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924429,0.000283202,-0.187224,-0.463205,-0.346854,-14.1619,563.007,0,0,0
0.412,0,-4.57351e-05,-3.70534e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092468,0.000251077,-0.174395,-0.811856,-0.36501,14.2262,564.654,0,0,0
0.413,0,-4.57694e-05,-3.43017e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924938,0.000258551,-0.177405,-0.678785,-0.473257,-14.2365,563.447,0,0,0
0.414,0,-4.58046e-05,-3.52061e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092518,0.000241521,-0.170613,-0.959342,-0.487233,14.304,565.22,0,0,0
0.415,0,-4.5837e-05,-3.23383e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925422,0.000241955,-0.170806,-0.862195,-0.540312,-14.3128,563.875,0,0,0
0.416,0,-4.58701e-05,-3.31736e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925642,0.000219827,-0.161973,-1,-0.594294,14.38,565.698,0,0,0
0.417,0,-4.59004e-05,-3.0261e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092586,0.000218707,-0.161543,-1,-0.639136,-14.3904,564.44,0,0,0
0.418,0,-4.59314e-05,-3.10355e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926075,0.000214236,-0.159772,-1,-0.704105,14.4541,566.112,0,0,0
0.419,0,-4.59595e-05,-2.80365e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926287,0.000212895,-0.159252,-1,-0.686057,-14.4661,564.78,0,0,0
0.42,0,-4.59882e-05,-2.87483e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926477,0.000189623,-0.14996,-1,-0.762313,14.528,566.41,0,0,0
0.421,0,-4.60139e-05,-2.56958e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926665,0.000187603,-0.149167,-1,-0.79108,-14.5392,565.112,0,0,0
0.422,0,-4.60403e-05,-2.63387e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926836,0.000171125,-0.14259,-1,-0.852278,14.5991,566.601,0,0,0
0.423,0,-4.60635e-05,-2.3191e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092701,0.000173843,-0.143691,-1,-0.856565,-14.6099,565.22,0,0,0
0.424,0,-4.60872e-05,-2.37792e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927161,0.000151663,-0.134832,-1,-0.907076,14.6708,566.712,0,0,0
0.425,0,-4.61078e-05,-2.06021e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927312,0.000150466,-0.134365,-1,-0.929719,-14.6821,565.411,0,0,0
0.426,0,-4.6129e-05,-2.12003e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927454,0.000142062,-0.131016,-1,-0.989951,14.7429,566.942,0,0,0
0.427,0,-4.6147e-05,-1.79957e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927585,0.000131297,-0.12672,-1,-0.958063,-14.7556,565.523,0,0,0
0.428,0,-4.61657e-05,-1.86224e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927703,0.000117504,-0.121213,-1,-1.06015,14.8157,567.142,0,0,0
0.429,0,-4.61811e-05,-1.54302e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927817,0.000113841,-0.119757,-1,-1.02693,-14.8269,565.69,0,0,0
0.43,0,-4.61971e-05,-1.60293e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927919,0.000102029,-0.115041,-1,-1.10156,14.8858,567.096,0,0,0
0.431,0,-4.62099e-05,-1.27448e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928012,9.32257e-05,-0.111527,-1,-1.07369,-14.8922,565.419,0,0,0
0.432,0,-4.62232e-05,-1.33196e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928084,7.25074e-05,-0.103247,-1,-1.14321,14.9542,566.929,0,0,0
0.433,0,-4.62333e-05,-1.00979e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928165,8.05519e-05,-0.106471,-1,-1.14785,-14.9634,565.551,0,0,0
0.434,0,-4.6244e-05,-1.0719e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928226,6.10157e-05,-0.0986619,-1,-1.15228,15.0278,566.91,0,0,0
0.435,0,-4.62515e-05,-7.49371e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928289,6.29088e-05,-0.0994241,-1,-1.16988,-15.0333,565.377,0,0,0
0.436,0,-4.62597e-05,-8.17999e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092833,4.15825e-05,-0.0908978,-1,-1.18852,15.0996,566.882,0,0,0
0.437,0,-4.62646e-05,-4.96111e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928375,4.44868e-05,-0.0920629,-1,-1.203,-15.1019,565.182,0,0,0
0.438,0,-4.62702e-05,-5.61476e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928402,2.67452e-05,-0.0849691,-1,-1.21399,15.1649,566.478,0,0,0
0.439,0,-4.62727e-05,-2.40787e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092843,2.84264e-05,-0.0856438,-1,-1.22085,-15.1705,564.907,0,0,0
0.44,0,-4.62758e-05,-3.13601e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928434,3.7921e-06,-0.0757914,-1,-1.2251,15.237,566.323,0,0,0
0.441,0,-4.62758e-05,1.39601e-08,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928454,2.02498e-05,-0.0823754,-1,-1.25476,-15.2397,564.731,0,0,0
0.442,0,-4.62766e-05,-8.27607e-07,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928448,-6.37659e-06,-0.0717254,-1,-1.20401,15.3131,566.239,0,0,0
0.443,0,-4.62743e-05,2.2781e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928447,-3.42423e-07,-0.0741388,-1,-1.26306,-15.3097,564.448,0,0,0
0.444,0,-4.62729e-05,1.41304e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928422,-2.52457e-05,-0.0641765,-1,-1.22787,15.3792,565.821,0,0,0
0.445,0,-4.62684e-05,4.54676e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092841,-1.21327e-05,-0.0694202,-1,-1.27652,-15.373,563.87,0,0,0
0.446,0,-4.62647e-05,3.68016e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928369,-4.09492e-05,-0.0578915,-1,-1.2095,15.446,565.256,0,0,0
0.447,0,-4.6258e-05,6.71611e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928339,-3.04035e-05,-0.0621069,-1,-1.28992,-15.4438,563.63,0,0,0
0.448,0,-4.62523e-05,5.67582e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928281,-5.72494e-05,-0.0513651,-1,-1.21321,15.5215,565.193,0,0,0
0.449,0,-4.62437e-05,8.60981e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928236,-4.52255e-05,-0.0561705,-1,-1.28286,-15.517,563.396,0,0,0
0.45,0,-4.62362e-05,7.51211e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928169,-6.70382e-05,-0.0474409,-1,-1.20786,15.5903,564.758,0,0,0
0.451,0,-4.62258e-05,1.03619e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928127,-4.22303e-05,-0.0573597,-1,-1.26278,-15.5887,563.069,0,0,0
0.452,0,-4.62166e-05,9.24149e-06,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000928035,-9.14062e-05,-0.037684,-1,-1.14096,15.6608,564.15,0,0,0
0.453,0,-4.62044e-05,1.21438e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927969,-6.67772e-05,-0.0475293,-1,-1.29581,-15.6468,562.248,0,0,0
0.454,0,-4.61935e-05,1.0962e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927881,-8.81516e-05,-0.0389733,-1,-1.1405,15.7277,563.632,0,0,0
0.455,0,-4.61797e-05,1.37411e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927807,-7.31133e-05,-0.0449822,-1,-1.22988,-15.7237,561.949,0,0,0
0.456,0,-4.61673e-05,1.23882e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927699,-0.000108269,-0.0309126,-1,-1.11333,15.8039,563.443,0,0,0
0.457,0,-4.61523e-05,1.50627e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927618,-8.14418e-05,-0.041636,-1,-1.23645,-15.7942,561.607,0,0,0
0.458,0,-4.61387e-05,1.36065e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927497,-0.000120433,-0.0260314,-1,-1.07121,15.8768,563.039,0,0,0
0.459,0,-4.61225e-05,1.61812e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927415,-8.20018e-05,-0.0413958,-1,-1.21143,-15.8668,561.249,0,0,0
0.46,0,-4.61078e-05,1.47105e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927282,-0.000133281,-0.0208755,-1,-1.00788,15.9452,562.34,0,0,0
0.461,0,-4.60905e-05,1.72577e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927181,-0.000101377,-0.0336276,-1,-1.19989,-15.9335,560.624,0,0,0
0.462,0,-4.60748e-05,1.57151e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000927039,-0.00014135,-0.0176287,-1,-0.995485,16.0138,561.811,0,0,0
0.463,0,-4.60566e-05,1.82413e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926922,-0.000117277,-0.0272476,-1,-1.15538,-16.0021,559.978,0,0,0
0.464,0,-4.604e-05,1.65693e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926774,-0.000147899,-0.0149882,-1,-0.981009,16.0865,561.467,0,0,0
0.465,0,-4.60211e-05,1.89228e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926661,-0.000112709,-0.029054,-1,-1.10912,-16.0813,559.83,0,0,0
0.466,0,-4.6004e-05,1.70925e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926512,-0.00014942,-0.0143589,-1,-0.903861,16.1652,561.223,0,0,0
0.467,0,-4.59846e-05,1.94182e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926398,-0.000114029,-0.0285049,-1,-1.05841,-16.1515,559.241,0,0,0
0.468,0,-4.5967e-05,1.75399e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092624,-0.000157621,-0.0110572,-1,-0.845304,16.236,560.653,0,0,0
0.469,0,-4.59472e-05,1.98144e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000926117,-0.000123316,-0.024768,-1,-1.0222,-16.2227,558.734,0,0,0
0.47,0,-4.59293e-05,1.78923e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925955,-0.00016203,-0.00927098,-1,-0.802279,16.3058,560.081,0,0,0
0.471,0,-4.59092e-05,2.01053e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925822,-0.00013324,-0.0207749,-1,-0.97465,-16.2955,558.262,0,0,0
0.472,0,-4.58911e-05,1.80711e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925643,-0.000178381,-0.00270625,-1,-0.76745,16.3804,559.727,0,0,0
0.473,0,-4.5871e-05,2.01741e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925512,-0.000131521,-0.0214379,-1,-0.952961,-16.371,557.991,0,0,0
0.474,0,-4.5853e-05,1.80058e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925343,-0.000168964,-0.00644842,-1,-0.692064,16.459,559.49,0,0,0
0.475,0,-4.58329e-05,2.00754e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925204,-0.000138461,-0.0186376,-1,-0.868003,-16.4456,557.495,0,0,0
0.476,0,-4.5815e-05,1.78683e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000925033,-0.000171838,-0.00527445,-1,-0.661195,16.53,558.988,0,0,0
0.477,0,-4.57951e-05,1.98812e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924895,-0.000137566,-0.0189709,-0.64882,-0.810232,-16.5207,557.109,0,0,0
0.478,0,-4.57775e-05,1.7609e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924713,-0.000181475,-0.00139446,-1,-0.594812,16.6046,558.571,0,0,0
0.479,0,-4.5758e-05,1.95552e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.00092458,-0.000133321,-0.0206434,-0.133772,-0.779775,-16.596,556.785,0,0,0
0.48,0,-4.57408e-05,1.71939e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924399,-0.000180722,-0.00167028,-0.699348,-0.517646,16.6825,558.284,0,0,0
0.481,0,-4.57217e-05,1.90718e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924254,-0.000145699,-0.0156663,0.375157,-0.727275,-16.6739,556.505,0,0,0
0.482,0,-4.5705e-05,1.6648e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000924077,-0.000177235,-0.00303936,-0.179862,-0.497786,16.7573,557.961,0,0,0
0.483,0,-4.56865e-05,1.84995e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000923944,-0.000132746,-0.0208225,0.896988,-0.65006,-16.7503,556.134,0,0,0
0.484,0,-4.56706e-05,1.59921e-05,0,0,-2.93238e-12,-2.93238e-09,0,0,0.000923768,-0.000176081,-0.00347587,0.298408,-0.408415,16.8365,557.73,0,0,0
